Timestamp,Review,Mode,Pre_Lat_ms,Inf_Lat_ms,Post_Lat_ms,Pre_E_mJ,Inf_E_mJ,Post_E_mJ,Pre_Max_V,Pre_Mean_V,Pre_Max_C,Pre_Mean_C,Inf_Max_V,Inf_Mean_V,Inf_Max_C,Inf_Mean_C,Post_Max_V,Post_Mean_V,Post_Max_C,Post_Mean_C,Pre_Pwr_mW,Inf_Pwr_mW,Post_Pwr_mW
2025-09-15 20:58:40,000000248892.jpg,CPU4,7.009983062744141,43.84875297546387,0.09894371032714844,25.838797569274902,161.62650346755981,0.36470651626586914,5064.0,5064.0,232.0,172.0,5064.0,5064.0,232.0,172.0,5064.0,5064.0,232.0,172.0,3686.0,3686.0,3686.0
2025-09-15 20:58:41,000000360977.jpg,CPU4,14.631032943725586,49.14569854736328,0.10585784912109375,53.92998743057251,181.15104484558105,0.39019203186035156,5064.0,5064.0,232.0,168.0,5064.0,5064.0,232.0,168.0,5064.0,5064.0,232.0,168.0,3686.0,3686.0,3686.0
2025-09-15 20:58:42,000000268031.jpg,CPU4,8.336544036865234,43.3955192565918,0.0820159912109375,30.728501319885254,159.95588397979736,0.3023109436035156,5064.0,5064.0,232.0,168.0,5064.0,5064.0,232.0,168.0,5064.0,5064.0,232.0,168.0,3686.0,3686.0,3686.0
2025-09-15 20:58:43,000000436543.jpg,CPU4,8.100271224975586,43.46179962158203,0.08797645568847656,29.85759973526001,160.20019340515137,0.3242812156677246,5064.0,5064.0,232.0,172.0,5064.0,5064.0,232.0,172.0,5064.0,5064.0,232.0,172.0,3686.0,3686.0,3686.0
2025-09-15 20:58:44,000000001654.jpg,CPU4,9.197235107421875,43.70236396789551,0.08392333984375,33.90100860595703,161.08691358566284,0.3093414306640625,5064.0,5064.0,232.0,172.0,5064.0,5064.0,232.0,172.0,5064.0,5064.0,232.0,172.0,3686.0,3686.0,3686.0
2025-09-15 20:58:46,000000446569.jpg,CPU4,10.110616683959961,43.366193771362305,0.08893013000488281,37.682268381118774,161.6258041858673,0.33144259452819824,5064.0,5064.0,232.0,172.0,5064.0,5064.0,232.0,172.0,5064.0,5064.0,232.0,172.0,3727.0,3727.0,3727.0
2025-09-15 20:58:47,000000306649.jpg,CPU4,12.15815544128418,42.66762733459473,0.08416175842285156,45.31344532966614,159.02224707603455,0.3136708736419678,5064.0,5064.0,232.0,172.0,5064.0,5064.0,232.0,172.0,5064.0,5064.0,232.0,172.0,3727.0,3727.0,3727.0
2025-09-15 20:58:48,000000281854.jpg,CPU4,9.227514266967773,42.59943962097168,0.08106231689453125,34.39094567298889,158.76811146736145,0.30211925506591797,5064.0,5064.0,232.0,172.0,5064.0,5064.0,232.0,172.0,5064.0,5064.0,232.0,172.0,3727.0,3727.0,3727.0
2025-09-15 20:58:49,000000216438.jpg,CPU4,10.833501815795898,42.58537292480469,0.0858306884765625,40.37646126747131,158.71568489074707,0.31989097595214844,5064.0,5064.0,232.0,172.0,5064.0,5064.0,232.0,172.0,5064.0,5064.0,232.0,172.0,3727.0,3727.0,3727.0
2025-09-15 20:58:50,000000552046.jpg,CPU4,10.164022445678711,42.942047119140625,0.062465667724609375,38.287872552871704,161.76269149780273,0.23530817031860352,5064.0,5064.0,232.0,176.0,5064.0,5064.0,232.0,176.0,5064.0,5064.0,232.0,176.0,3767.0,3767.0,3767.0
